4730000	4.45724	78.7287
4740000	4.41575	78.8313
4750000	4.42334	78.8248
4760000	4.4506	79.1514
4770000	4.43084	79.1681
4780000	4.43279	79.6333
4790000	4.44431	79.5318
4800000	4.42904	79.463
4810000	4.43222	79.432
4820000	4.44329	79.5699
4830000	4.46458	79.6239
4840000	4.44206	79.6189
4850000	4.41067	79.6239
4860000	4.45338	79.5529
4870000	4.45757	79.4839
4880000	4.45547	79.234
4890000	4.444	79.2798
4900000	4.41495	79.5726
4910000	4.43134	79.6726
4920000	4.44566	79.6736
4930000	4.45152	79.5706
4940000	4.48494	79.4079
4950000	4.48041	79.4461
4960000	4.48104	79.4625
4970000	4.47442	79.0971
4980000	4.48544	79.1006
4990000	4.46537	79.1057
5000000	4.43881	78.9428
5010000	4.47343	78.9626
5020000	4.46296	79.0501
5030000	4.47394	79.2351
5040000	4.4649	79.3421
5050000	4.4656	79.3894
5060000	4.44008	79.2631
5070000	4.43532	79.2601
5080000	4.4639	79.1253
5090000	4.44764	79.1146
5100000	4.46515	78.8314
5110000	4.43197	78.7533
5120000	4.46443	78.7335
5130000	4.45469	78.5409
5140000	4.4318	78.5438
5150000	4.43799	78.6863
5160000	4.45642	78.8825
5170000	4.4289	79.1848
5180000	4.46476	79.2518
5190000	4.47393	79.1467
5200000	4.46997	79.0201
5210000	4.46705	79.1686
5220000	4.44043	79.511
5230000	4.4405	79.6036
5240000	4.46617	79.6206
5250000	4.47752	79.7222
5260000	4.45772	79.5546
5270000	4.45107	79.4048
5280000	4.44573	79.2731
5290000	4.4685	79.1585
5300000	4.47463	79.1569
5310000	4.46463	79.0345
5320000	4.46688	79.1813
5330000	4.44978	78.9509
5340000	4.44835	78.8275
5350000	4.45271	78.7212
5360000	4.47309	78.9627
5370000	4.46751	79.1489
5380000	4.47778	79.2251
5390000	4.47733	79.1105
5400000	4.46475	78.9466
5410000	4.46266	78.8996
5420000	4.47349	78.6926
5430000	4.48035	78.8701
5440000	4.46863	78.4011
5450000	4.46579	78.6342
5460000	4.46249	78.6022
5470000	4.47623	78.5649
5480000	4.45551	78.4432
5490000	4.45139	78.4249
5500000	4.45887	78.5018
5510000	4.46571	78.3527
5520000	4.45993	78.2534
5530000	4.46376	77.999
5540000	4.44028	77.7612
5550000	4.45067	77.6897
5560000	4.45847	77.7163
5570000	4.44993	77.735
5580000	4.43757	77.6637
5590000	4.45902	77.6132
